Year,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14,CSW15
2012,04,1,180,0.989,1.0723,0.7834,0.4185,,,,,,,,,,,
2012,04,1,190,1.2407,1.2333,0.6852,0.2852,,,,,,,,,,,
2012,04,1,181,1.4779,1.2445,0.7889,0.4926,,,,,,,,,,,
2012,04,1,166,1.215,1.4799,0.9816,0.4482,,,,,,,,,,,
2012,04,1,183,1.2763,1.4596,0.9632,0.5464,,,,,,,,,,,
2012,04,1,198,1.6819,1.304,0.6965,0.4297,,,,,,,,,,,
2012,04,1,177,0.9354,1.1966,0.8446,0.4908,,,,,,,,,,,
2012,04,1,171,1.3371,1.3242,0.8853,0.6223,,,,,,,,,,,
2012,04,1,190,1.8062,1.7691,0.8873,0.452,,,,,,,,,,,
2012,04,1,201,1.6001,1.9705,0.8075,0.3593,,,,,,,,,,,
2012,04,1,182,1.0502,1.7967,1.0428,0.3353,,,,,,,,,,,
2012,04,1,173,1.2537,1.2889,1.0315,0.5056,,,,,,,,,,,
2012,04,1,176,1.1892,1.5412,0.9262,0.5705,,,,,,,,,,,
2012,04,1,192,1.3838,1.4838,0.7855,0.4094,,,,,,,,,,,
2012,04,1,195,1.626,1.5871,0.8297,0.4704,,,,,,,,,,,
2012,04,1,191,1.834,1.5561,0.7781,0.4113,,,,,,,,,,,
2012,04,1,195,1.1928,1.4281,0.9835,0.4797,,,,,,,,,,,
2012,04,1,184,1.68,1.2077,0.9836,0.3501,,,,,,,,,,,
2012,04,1,195,1.5613,1.3964,1.1761,0.4852,,,,,,,,,,,
2012,04,1,200,1.7002,1.5576,1.052,0.4593,,,,,,,,,,,
2012,04,1,204,1.5556,1.9871,0.9722,0.4519,,,,,,,,,,,
2012,04,1,190,1.5631,1.2612,1.2112,0.5112,,,,,,,,,,,
2012,04,1,198,1.5797,2.0019,0.9185,0.487,,,,,,,,,,,
2012,04,1,198,1.7335,1.5112,0.9927,0.4037,,,,,,,,,,,
2012,04,1,185,1.3893,1.1781,0.9114,0.439,,,,,,,,,,,
2012,04,1,202,1.3889,1.6315,0.9445,0.7834,,,,,,,,,,,
2012,04,1,203,1.8339,1.832,0.9447,0.4927,,,,,,,,,,,
2012,05,2,211,2.0968,1.2669,1.0336,0.5149,0.2408,,,,,,,,,,
2012,05,2,212,1.7447,1.5262,1.152,0.6816,0.3815,,,,,,,,,,
2012,05,2,206,1.7185,1.5167,0.7556,0.5963,0.3926,,,,,,,,,,
2012,05,2,198,1.33,1.3078,0.8595,0.3946,0.3427,,,,,,,,,,
2012,05,2,209,2.0821,1.3874,0.8558,0.7391,0.376,,,,,,,,,,
2012,05,2,208,1.3856,1.267,0.8187,0.4112,0.3482,,,,,,,,,,
2012,05,2,212,2.1113,1.439,0.9649,0.4074,0.4204,,,,,,,,,,
2012,05,2,212,1.6687,1.4835,1.1261,0.563,0.4019,,,,,,,,,,
2012,05,2,225,1.7928,1.5854,0.9964,0.6723,0.3945,,,,,,,,,,
2012,05,2,197,1.3061,1.3709,0.7151,0.5447,0.3168,,,,,,,,,,
2012,05,2,188,1.6482,1.1148,0.9963,0.5704,0.3185,,,,,,,,,,
2012,05,2,211,2.0633,1.3409,1.0539,0.4815,0.4593,,,,,,,,,,
2012,05,2,208,1.3632,1.567,0.852,0.665,0.4149,,,,,,,,,,
2012,05,2,219,1.7854,1.239,0.8279,0.776,0.4019,,,,,,,,,,
2012,05,2,219,1.8463,1.3204,0.8074,0.4426,0.2407,,,,,,,,,,
2012,05,2,212,1.5407,1.7426,1.3944,0.8148,0.3944,,,,,,,,,,
2012,05,2,212,1.6041,1.0817,0.8002,0.5575,0.4316,,,,,,,,,,
2012,05,2,178,1.5059,1.3503,0.6316,0.313,0.2797,,,,,,,,,,
2012,05,2,218,2.0246,1.7042,0.8336,0.6631,0.5372,,,,,,,,,,
2012,05,2,212,1.543,1.1744,0.8558,0.5464,0.313,,,,,,,,,,
2012,05,2,229,1.3594,1.6224,0.6815,0.4852,0.263,,,,,,,,,,
2012,05,2,201,1.3077,1.3577,0.9132,0.8668,0.3704,,,,,,,,,,
2012,05,2,206,2.1243,1.5687,1.1279,0.6982,0.4093,,,,,,,,,,
2012,05,2,211,1.876,1.7038,1.0167,0.5389,0.4593,,,,,,,,,,
2012,05,2,210,1.7299,1.4021,0.7316,0.5612,0.3853,,,,,,,,,,
2012,05,2,219,1.9631,1.4335,1.2371,0.7778,0.3815,,,,,,,,,,
2012,05,2,198,1.5802,1.2467,0.9429,0.5854,0.478,,,,,,,,,,
2012,05,2,209,1.4112,1.3834,0.9427,0.4482,0.4074,,,,,,,,,,
2012,05,2,212,1.5779,1.3334,0.9575,1.0945,0.3519,,,,,,,,,,
2012,05,2,223,1.9281,1.7169,1.0798,0.6464,0.4908,,,,,,,,,,
2012,05,2,206,1.4633,1.6355,0.9539,0.5649,0.326,,,,,,,,,,
2012,05,2,209,1.7116,1.0484,1.1336,0.5816,0.4149,,,,,,,,,,
2012,05,2,220,1.6114,1.1002,0.7057,0.5631,0.2297,,,,,,,,,,
2012,05,2,212,1.6558,1.7244,1.078,0.7594,0.313,,,,,,,,,,
2012,05,2,192,1.1465,1.5336,0.8909,0.2167,0.6427,,,,,,,,,,
2012,05,2,189,1.2912,1.2467,0.7336,0.4372,0.3464,,,,,,,,,,
2012,05,2,203,1.5038,1.4594,0.8853,0.5667,0.3963,,,,,,,,,,
2012,05,2,188,1.4538,1.4204,0.9834,0.613,0.2482,,,,,,,,,,
2012,05,2,195,1.9595,1.4668,1.089,0.4889,0.2889,,,,,,,,,,
2012,05,2,191,1.5688,1.5633,0.9391,0.3853,0.1037,,,,,,,,,,
2012,05,2,209,1.039,1.3076,0.7871,0.539,0.5519,,,,,,,,,,
2012,05,2,210,1.8246,1.1318,1.0429,0.8614,0.3334,,,,,,,,,,
2012,05,2,202,1.7097,1.33,0.7409,0.565,0.2741,,,,,,,,,,
2012,05,2,196,1.4778,1.6093,0.9278,0.6074,0.287,,,,,,,,,,
2012,05,2,213,1.6373,1.5781,1.0817,0.7224,0.4853,,,,,,,,,,
2012,05,2,212,1.5782,1.4264,0.8317,0.5335,0.3112,,,,,,,,,,
2012,05,2,209,2.1193,0.8077,0.8244,0.3112,0.2668,,,,,,,,,,
2012,05,2,208,1.567,1.2614,0.9409,0.6409,0.3982,,,,,,,,,,
2012,05,2,201,1.4263,1.1521,0.978,0.5298,0.3001,,,,,,,,,,
2012,05,2,205,1.7429,1.5484,1.328,0.2945,0.2019,,,,,,,,,,
2012,05,2,207,1.7075,1.3075,0.6519,0.4667,0.0815,,,,,,,,,,
2012,05,2,215,2.4855,1.5224,0.8816,0.5741,0.4334,,,,,,,,,,
2012,05,2,225,1.9483,1.3668,0.8631,0.5778,0.2667,,,,,,,,,,
2012,05,2,202,2.0655,1.2449,0.7632,0.4576,0.2149,,,,,,,,,,
2012,05,2,204,1.293,1.293,0.8113,0.6632,0.3445,,,,,,,,,,
2012,05,2,196,1.432,1.356,0.8003,0.4038,0.2538,,,,,,,,,,
2012,05,2,191,1.5821,1.0448,0.6076,0.2927,0.1964,,,,,,,,,,
2012,05,1,196,1.563,0.8963,0.7593,0.6037,0.6704,,,,,,,,,,
2012,05,1,205,1.9223,1.0482,1.2149,0.6815,0.3445,,,,,,,,,,
2012,05,1,205,1.8356,1.454,0.9002,0.6946,0.3056,,,,,,,,,,
2012,05,1,201,1.5038,1.5315,0.8741,0.6074,0.2963,,,,,,,,,,
2012,05,1,208,1.6074,1.376,1.1111,0.7333,0.3037,,,,,,,,,,
2012,05,1,201,1.743,1.6337,0.9243,0.8817,0.1963,,,,,,,,,,
2012,05,1,211,2.1852,1.6445,0.763,0.563,0.3074,,,,,,,,,,
2012,05,1,217,1.8319,1.5652,1.0151,0.6464,0.363,,,,,,,,,,
2012,05,1,199,1.4709,1.4375,0.7669,0.4668,0.3446,,,,,,,,,,
2012,05,1,209,1.8004,1.6745,1.054,0.6594,0.4131,,,,,,,,,,
2012,05,1,208,1.5483,1.6261,1.0446,0.6741,0.3778,,,,,,,,,,
2012,05,1,200,1.9651,1.3947,0.7631,0.5408,0.4019,,,,,,,,,,
2012,05,1,205,1.2393,1.3411,0.9151,0.5928,0.5001,,,,,,,,,,
2012,05,1,200,1.4964,1.7742,1.2223,0.4926,0.4778,,,,,,,,,,
2012,05,1,215,1.7001,1.6927,0.7834,0.5185,0.3426,,,,,,,,,,
2012,05,1,214,1.7671,1.456,1.1077,0.5965,0.552,,,,,,,,,,
2012,05,1,208,1.7931,1.4078,1.0262,0.6928,0.4483,,,,,,,,,,
2012,05,1,213,1.9153,1.2448,0.7558,0.5761,0.3334,,,,,,,,,,
2012,05,1,191,1.2875,1.2411,0.6743,0.4539,0.2927,,,,,,,,,,
2012,05,1,221,1.8617,1.4893,0.5817,0.5094,0.3797,,,,,,,,,,
2012,05,1,202,1.3819,0.9503,1.143,0.5854,0.4501,,,,,,,,,,
2012,05,1,208,1.8599,1.3671,0.7929,0.4168,0.3371,,,,,,,,,,
2012,05,1,218,1.4446,1.4724,1.2371,0.6001,0.3871,,,,,,,,,,
2012,05,1,197,1.4984,1.3854,0.978,0.6316,0.3815,,,,,,,,,,
2012,05,1,208,2.0318,1.0779,0.7242,0.5353,0.2797,,,,,,,,,,
2012,05,1,204,2.015,1.3705,1.0186,0.5186,0.4037,,,,,,,,,,
2012,05,1,210,1.8908,1.413,0.9148,0.4037,0.3982,,,,,,,,,,
2012,05,1,205,1.2687,0.9668,1.1631,0.7631,0.4186,,,,,,,,,,
2012,05,1,205,1.5671,1.4041,1.0651,0.7021,0.326,,,,,,,,,,
2012,05,1,208,1.7892,1.2817,0.7742,0.426,0.3389,,,,,,,,,,
2012,05,1,224,2.252,1.3631,1.4057,0.5167,0.2352,,,,,,,,,,
2012,05,1,203,1.7817,1.1835,0.8464,0.4982,0.2482,,,,,,,,,,
2012,05,1,203,1.5575,1.2908,1.0741,0.6297,0.5315,,,,,,,,,,
2012,05,1,198,1.7006,0.9615,0.9726,0.5354,0.2779,,,,,,,,,,
2012,05,1,218,2.0172,1.2133,0.5983,0.4297,0.3093,,,,,,,,,,
2012,05,1,219,1.465,1.2039,1.1928,0.9075,0.5371,,,,,,,,,,
2012,05,1,187,1.3058,1.2243,0.802,0.476,0.25,,,,,,,,,,
2012,05,1,202,1.6612,1.6352,0.9037,0.5574,0.4037,,,,,,,,,,
2012,05,1,178,1.3705,1.1131,0.789,0.5075,0.3,,,,,,,,,,
2012,05,1,200,1.7483,1.439,0.8741,0.6167,0.4963,,,,,,,,,,
2012,05,1,174,1.1685,1.6685,0.8,0.4556,0.2704,,,,,,,,,,
2012,05,1,212,2.047,1.1782,0.7151,0.3186,0.1834,,,,,,,,,,
2012,05,1,210,1.5097,1.3652,1.2263,0.7576,0.3334,,,,,,,,,,
2012,05,1,210,1.5153,1.2245,0.8633,0.7391,0.2186,,,,,,,,,,
2012,05,1,203,1.5191,1.2375,0.9596,0.4854,0.2408,,,,,,,,,,
2012,05,1,210,1.5968,1.2597,1.1004,0.4928,0.3297,,,,,,,,,,
2012,05,1,211,1.8669,1.6484,0.902,0.6186,0.2426,,,,,,,,,,
2012,05,1,205,1.4669,1.641,0.9891,0.4705,0.263,,,,,,,,,,
2012,05,1,213,2.1636,1.3763,0.8428,0.4205,0.2334,,,,,,,,,,
2012,05,1,208,1.4761,1.4464,0.6538,0.5667,0.3723,,,,,,,,,,
2012,05,1,220,1.8487,1.5727,1.0336,0.5742,0.3223,,,,,,,,,,
2012,05,1,203,1.9075,1.3297,0.7593,0.4704,0.2074,,,,,,,,,,
2012,06,2,215,1.7779,1.6075,0.7352,0.3111,0.4648,0.2685,,,,,,,,,
2012,06,2,230,1.9724,1.1964,1.0464,0.5741,0.4593,0.2111,,,,,,,,,
2012,06,2,202,1.7003,1.4576,0.8631,0.2982,0.4797,0.2649,,,,,,,,,
2012,06,2,238,1.8355,1.5391,1.1039,0.6297,0.3426,0.2519,,,,,,,,,
2012,06,2,220,1.5204,1.4778,0.837,0.7241,0.3519,0.2815,,,,,,,,,
2012,06,2,222,1.7334,1.3223,0.8019,0.7019,0.1926,0.1093,,,,,,,,,
2012,06,2,230,2.2523,1.4429,0.9928,0.5872,0.263,0.2112,,,,,,,,,
2012,06,2,221,1.6802,0.754,0.9633,0.6428,0.389,0.2149,,,,,,,,,
2012,06,2,218,1.8372,1.0242,1.0112,0.7408,0.4334,0.1889,,,,,,,,,
2012,06,2,221,2.0241,1.3093,0.8852,0.6111,0.3907,0.1926,,,,,,,,,
2012,06,2,208,1.1463,1.6759,0.9556,0.4963,0.4444,0.2593,,,,,,,,,
2012,06,2,208,2.0685,1.4722,0.6333,0.3315,0.3074,0.2315,,,,,,,,,
2012,06,2,211,1.1889,1.6871,0.863,0.4222,0.4037,0.2519,,,,,,,,,
2012,06,2,225,2.139,1.2538,1.0352,0.6241,0.5352,0.3852,,,,,,,,,
2012,06,2,216,2.1933,1.4264,0.8521,0.3742,0.3631,0.2705,,,,,,,,,
2012,06,2,230,2.1057,1.513,0.8315,0.5611,0.5093,0.2204,,,,,,,,,
2012,06,2,228,1.9133,1.5429,1.0835,0.5038,0.2371,0.25,,,,,,,,,
2012,06,2,224,1.7185,1.663,0.7926,0.6,0.4926,0.337,,,,,,,,,
2012,06,2,219,1.9871,1.3278,0.7537,0.4556,0.2056,0.2074,,,,,,,,,
2012,06,2,228,1.6652,1.4633,1.0558,0.7205,0.4835,0.3056,,,,,,,,,
2012,06,2,218,1.6874,1.3984,1.0743,0.6075,0.4167,0.4334,,,,,,,,,
2012,06,2,221,2.0449,1.604,0.9132,0.7965,0.6261,0.2834,,,,,,,,,
2012,06,2,216,2.1264,1.254,0.6613,0.3945,0.2612,0.1408,,,,,,,,,
2012,06,2,220,1.9856,1.3336,0.8854,0.326,0.6409,0.3112,,,,,,,,,
2012,06,2,194,1.5,0.7815,0.8556,0.4889,0.4074,0.2907,,,,,,,,,
2012,06,2,203,1.4078,1.4189,0.9539,0.5594,0.6113,0.4483,,,,,,,,,
2012,06,2,215,1.617,1.3095,0.7835,0.6372,0.4464,0.3519,,,,,,,,,
2012,06,2,219,1.9766,1.2393,0.804,0.4353,0.4187,0.2779,,,,,,,,,
2012,06,2,190,1.3373,1.3077,0.6279,0.3704,0.4371,0.2482,,,,,,,,,
2012,06,2,221,1.7318,1.3317,0.8224,0.5482,0.4149,0.2111,,,,,,,,,
2012,06,2,232,2.2931,1.2262,0.815,0.4779,0.2889,0.1297,,,,,,,,,
2012,06,2,222,1.6278,1.4926,1.0389,0.3778,0.3704,0.2111,,,,,,,,,
2012,06,2,212,1.7889,1.4667,0.6519,0.3259,0.3333,0.1333,,,,,,,,,
2012,06,2,208,1.4075,1.1834,0.839,0.6223,0.463,0.1389,,,,,,,,,
2012,06,2,224,1.9134,1.4892,1.0021,0.6224,0.363,0.2815,,,,,,,,,
2012,06,1,220,1.902,1.4853,1.0315,0.5408,0.5834,0.3648,,,,,,,,,
2012,06,1,213,1.9209,1.7838,0.728,0.565,0.3205,0.426,,,,,,,,,
2012,06,1,207,1.3781,1.2577,1.267,0.5372,0.426,0.2593,,,,,,,,,
2012,06,1,210,2.0669,1.1724,0.7297,0.5112,0.4,0.2519,,,,,,,,,
2012,06,1,211,2.0761,1.4816,0.6741,0.1852,0.5112,0.5297,,,,,,,,,
2012,06,1,232,2.6299,1.3075,1.0316,0.4445,0.2556,0.2519,,,,,,,,,
2012,06,1,210,1.8059,1.3502,0.9465,0.3741,0.2575,0.3278,,,,,,,,,
2012,06,1,214,1.626,1.7112,1.0667,0.6278,0.4482,0.1426,,,,,,,,,
2012,06,1,218,1.7448,1.1817,0.615,0.4445,0.4334,0.2075,,,,,,,,,
2012,06,1,207,1.893,1.2669,0.7872,0.3001,0.2945,0.2389,,,,,,,,,
2012,06,1,216,1.6111,1.4407,0.7741,0.4593,0.2704,0.3778,,,,,,,,,
2012,06,1,215,1.9932,1.43,0.8039,0.4594,0.3779,0.2964,,,,,,,,,
2012,06,1,216,1.4744,1.3522,0.8076,0.4427,0.389,0.1612,,,,,,,,,
2012,06,1,224,1.6558,1.4299,0.8594,0.489,0.4519,0.2593,,,,,,,,,
2012,06,1,213,2.0038,1.0556,0.813,0.3611,0.3037,0.3093,,,,,,,,,
2012,06,1,217,1.4204,1.1482,0.8204,0.3704,0.3185,0.1259,,,,,,,,,
2012,06,1,210,2.0228,1.1855,0.891,0.5909,0.3575,0.1538,,,,,,,,,
2012,06,1,214,1.378,1.7448,0.7742,0.4371,0.2371,0.2519,,,,,,,,,
2012,06,1,203,1.556,1.3393,0.8521,0.515,0.4779,0.4149,,,,,,,,,
2012,06,1,218,1.6446,1.4094,0.8667,0.5,0.4482,0.2148,,,,,,,,,
2012,06,1,210,1.5909,1.3575,0.9093,0.5908,0.4889,0.15,,,,,,,,,
2012,06,1,218,2.1373,1.4002,0.9372,0.3371,0.3741,0.2371,,,,,,,,,
2012,06,1,210,1.8093,1.6852,1.063,0.7241,0.5982,0.3093,,,,,,,,,
2012,06,1,234,2.2598,1.3522,0.8113,0.3223,0.4557,0.1297,,,,,,,,,
2012,06,1,184,1.3667,1.2519,0.9519,0.5296,0.463,0.1148,,,,,,,,,
2012,06,1,208,1.4336,1.365,0.6742,0.6797,0.5279,0.3815,,,,,,,,,
2012,06,1,221,2.0593,1.2889,0.7074,0.3519,0.2963,0.2074,,,,,,,,,
2012,06,1,214,1.7765,1.4468,0.9651,0.4446,0.2816,0.2334,,,,,,,,,
2012,06,1,220,1.8247,1.3338,0.7058,0.5354,0.276,0.3446,,,,,,,,,
2012,06,1,225,2.0038,1.6297,0.9815,0.4667,0.4334,0.2963,,,,,,,,,
2012,06,1,179,1.4296,1.163,0.637,0.337,0.1963,0.1444,,,,,,,,,
2012,06,1,208,1.8688,1.4854,0.8223,0.5297,0.2871,0.2556,,,,,,,,,
2012,06,1,191,1.378,1.328,0.7853,0.4408,0.3704,0.2297,,,,,,,,,
2012,06,1,200,1.3649,1.0316,0.7982,0.4019,0.3315,0.2741,,,,,,,,,
2012,06,1,203,1.6463,1.5741,0.6204,0.4593,0.2611,0.1944,,,,,,,,,
2012,06,1,206,1.4152,1.2614,0.715,0.4964,0.2834,0.289,,,,,,,,,
2012,06,1,189,1.2319,1.2801,0.9151,0.6224,0.3131,0.3094,,,,,,,,,
2012,06,1,183,1.2966,1.0595,0.9502,0.3964,0.3297,0.213,,,,,,,,,
2012,06,1,214,1.6575,1.4964,1.013,0.6426,0.3871,0.3963,,,,,,,,,
2012,06,1,202,1.4889,1.4371,0.7111,0.6704,0.4222,0.3889,,,,,,,,,
2012,06,1,195,1.3408,1.3556,0.5296,0.6259,0.4889,0.3704,,,,,,,,,
2012,06,1,207,1.7037,1.2704,1.0685,0.3222,0.4463,0.2537,,,,,,,,,
2012,06,1,211,1.8982,1.2667,0.7593,0.3574,0.3241,0.1556,,,,,,,,,
2012,06,1,218,1.654,1.4447,0.8798,0.6075,0.3964,0.3816,,,,,,,,,
2012,06,1,204,1.7006,1.1745,0.7521,0.502,0.2519,0.2019,,,,,,,,,
2012,06,1,208,1.5187,1.152,0.5834,0.3315,0.2982,0.2723,,,,,,,,,
2012,06,1,208,1.5909,1.1056,1.1538,0.4815,0.2871,0.2815,,,,,,,,,
2012,06,1,205,1.9061,1.3689,0.5076,0.3631,0.1852,0.2779,,,,,,,,,
2012,07,2,232,1.8781,1.3817,0.8557,0.3964,0.3964,0.2815,0.1982,,,,,,,,
2012,07,2,241,2.0185,1.1296,1.4852,0.7148,0.363,0.3185,0.2148,,,,,,,,
2012,07,2,215,1.141,1.6596,0.8965,0.4223,0.3038,0.2964,0.1593,,,,,,,,
2012,07,2,227,2.178,0.9279,0.7445,0.4741,0.2093,0.1945,0.2204,,,,,,,,
2012,07,2,226,1.9802,1.0966,0.9781,0.5483,0.2964,0.2186,0.163,,,,,,,,
2012,07,2,239,1.7298,1.4297,1.2038,0.6408,0.3704,0.3889,0.163,,,,,,,,
2012,07,2,235,2.3856,1.3836,0.9706,0.3853,0.3278,0.1815,0.2482,,,,,,,,
2012,07,2,234,2.1222,1.2667,0.9445,0.4889,0.2889,0.2482,0.2,,,,,,,,
2012,07,2,234,2.2482,1.8037,0.8,0.4852,0.463,0.3333,0.2259,,,,,,,,
2012,07,2,224,1.7761,1.1297,0.7371,0.4297,0.2611,0.2815,0.2778,,,,,,,,
2012,07,2,247,2.5649,1.4278,1.0556,0.5352,0.3667,0.2185,0.2148,,,,,,,,
2012,07,2,245,2.6003,1.4372,1.2075,0.6149,0.4093,0.426,0.3037,,,,,,,,
2012,07,2,226,2.0634,1.3262,0.7242,0.3649,0.2408,0.3427,0.2,,,,,,,,
2012,07,2,226,2.0465,1.365,1.0242,0.4389,0.3797,0.2871,0.2,,,,,,,,
2012,07,2,225,1.9373,0.9557,0.9835,0.5316,0.2223,0.2482,0.1852,,,,,,,,
2012,07,2,232,1.6486,1.5005,0.8762,0.5854,0.3075,0.226,0.3075,,,,,,,,
2012,07,2,218,1.5946,1.0797,0.9464,0.5,0.2704,0.1982,0.1611,,,,,,,,
2012,07,2,238,2.1988,1.2763,0.7743,0.3279,0.452,0.2853,0.2723,,,,,,,,
2012,07,2,220,1.4597,1.2393,0.3168,0.3686,0.3575,0.2297,0.1723,,,,,,,,
2012,07,2,245,2.1822,1.2023,0.841,0.3538,0.2075,0.3149,0.0852,,,,,,,,
2012,07,2,232,2.1559,1.1947,0.8983,0.4445,0.1482,0.2834,0.1408,,,,,,,,
2012,07,2,246,2.482,0.8483,0.8187,0.4631,0.3149,0.2,0.126,,,,,,,,
2012,07,2,237,2.3112,0.963,1.0296,0.7333,0.5185,0.3778,0.3407,,,,,,,,
2012,07,2,241,1.8261,1.3076,0.9594,0.5112,0.2852,0.2408,0.2148,,,,,,,,
2012,07,2,238,1.9486,1.0854,0.9928,0.3723,0.2445,0.1945,0.1593,,,,,,,,
2012,07,2,226,2.0134,1.2947,0.9761,0.339,0.4557,0.3575,0.1241,,,,,,,,
2012,07,2,209,1.3741,1.4186,0.6593,0.3556,0.4111,0.2445,0.1815,,,,,,,,
2012,07,2,216,1.9037,1.2037,0.5148,0.3148,0.163,0.1074,0.1667,,,,,,,,
2012,07,2,230,1.563,1.6223,0.563,0.55,0.2778,0.237,0.2204,,,,,,,,
2012,07,2,236,2.0651,1.7095,0.5038,0.5353,0.2445,0.1926,0.1556,,,,,,,,
2012,07,2,232,1.7782,1.2521,0.7316,0.4334,0.2445,0.2593,0.1519,,,,,,,,
2012,07,2,233,1.9391,1.5205,1.2853,0.3111,0.313,0.3074,0.1722,,,,,,,,
2012,07,2,202,1.8154,1.4116,0.9114,0.4446,0.226,0.2964,0.1723,,,,,,,,
2012,07,2,211,1.3151,1.4058,0.7187,0.526,0.1889,0.2519,0.2223,,,,,,,,
2012,07,2,219,1.9298,1.1593,0.4593,0.2926,0.2,0.1519,0.2111,,,,,,,,
2012,07,1,225,1.4889,1.4296,1.3296,0.6963,0.6667,0.3667,0.4333,,,,,,,,
2012,07,1,239,2.2224,1.7742,1.2483,0.5926,0.2741,0.3408,0.1741,,,,,,,,
2012,07,1,226,2.3505,1.3614,0.7446,0.4631,0.3908,0.1482,0.1389,,,,,,,,
2012,07,1,240,2.4205,1.2093,0.8075,0.513,0.2704,0.35,0.1074,,,,,,,,
2012,07,1,230,2.3855,1.1557,0.7001,0.3482,0.2889,0.1852,0.0611,,,,,,,,
2012,07,1,220,2.4839,1.1929,0.5205,0.4797,0.2352,0.289,0.1148,,,,,,,,
2012,07,1,218,1.7094,1.2538,0.9149,0.3519,0.4111,0.1593,0.1315,,,,,,,,
2012,07,1,215,1.9132,0.9038,0.8075,0.5704,0.3334,0.2889,0.1667,,,,,,,,
2012,07,1,229,2.634,1.3652,0.9151,0.3445,0.4575,0.2779,0.1852,,,,,,,,
2012,07,1,220,1.6445,1.1056,0.6445,0.4259,0.3667,0.2741,0.1445,,,,,,,,
2012,07,1,210,2.0297,1.6593,0.5926,0.4296,0.2852,0.2111,0.1704,,,,,,,,
2012,07,1,233,2.2742,1.6149,1.026,0.6482,0.3259,0.3334,0.1222,,,,,,,,
2012,07,1,220,1.8913,1.1096,0.765,0.6224,0.3279,0.1074,0.1686,,,,,,,,
2012,07,1,235,2.1172,1.2522,0.828,0.6316,0.1889,0.3038,0.213,,,,,,,,
2012,07,1,225,1.7374,1.0539,0.4853,0.6705,0.4575,0.3667,0.3575,,,,,,,,
2012,07,1,235,1.5226,1.1299,0.8076,0.6483,0.2482,0.1778,0.2075,,,,,,,,
2012,07,1,244,1.7153,1.13,0.7113,0.4594,0.2371,0.3205,0.1649,,,,,,,,
2012,07,1,218,1.9115,1.0076,0.4853,0.2,0.1037,0.126,0.1,,,,,,,,
2012,07,1,231,2.1227,1.3892,1.0484,0.389,0.3779,0.2778,0.2853,,,,,,,,
2012,07,1,231,2.43,1.9781,0.6482,0.3964,0.3408,0.3075,0.2556,,,,,,,,
2012,07,1,223,1.7631,1.1501,0.989,0.6297,0.2778,0.3408,0.3815,,,,,,,,
2012,07,1,220,1.3093,1.7983,0.713,0.3352,0.2704,0.1908,0.2759,,,,,,,,
2012,07,1,220,1.2186,1.6131,0.9705,0.3704,0.2297,0.1408,0.2037,,,,,,,,
2012,07,1,238,2.1336,1.8224,0.9872,0.426,0.3908,0.2741,0.3278,,,,,,,,
2012,07,1,218,1.8709,1.5597,0.7725,0.4798,0.5187,0.226,0.15,,,,,,,,
2012,07,1,214,1.8263,1.3076,1.0557,0.5927,0.3112,0.2223,0.1259,,,,,,,,
2012,07,1,223,2.4852,1.4167,0.9574,0.5222,0.3519,0.3019,0.3593,,,,,,,,
2012,07,1,209,1.9484,1.2817,0.5667,0.2815,0.3223,0.0815,0.2148,,,,,,,,
2012,07,1,212,1.5836,1.302,0.5519,0.4408,0.2297,0.2241,0.1741,,,,,,,,
2012,07,1,219,1.6782,1.6301,0.8817,0.6039,0.3927,0.263,0.0852,,,,,,,,
2012,07,1,236,1.9335,1.8742,0.6075,0.6482,0.363,0.1333,0.1111,,,,,,,,
2012,07,1,240,2.4464,1.5204,1.0889,0.4852,0.2815,0.287,0.2445,,,,,,,,
2012,08,2,220,1.6926,1.3556,0.8963,0.5519,0.2889,0.1852,0.2037,0.1407,,,,,,,
2012,08,2,234,1.8079,1.6116,1.0095,0.5965,0.4909,0.1964,0.2223,0.1297,,,,,,,
2012,08,2,240,1.7005,1.1485,0.5817,0.4501,0.2408,0.1927,0.1019,0.1186,,,,,,,
2012,08,2,232,1.7781,1.3113,0.8187,0.815,0.3519,0.3704,0.1815,0.1519,,,,,,,
2012,08,2,244,1.878,1.6539,1.0779,0.5778,0.2685,0.3186,0.2222,0.2,,,,,,,
2012,08,2,236,1.9595,1.478,0.8686,0.3463,0.3186,0.2389,0.087,0.1519,,,,,,,
2012,08,2,234,2.1117,1.6727,0.6687,0.5279,0.339,0.2297,0.2093,0.1334,,,,,,,
2012,08,2,238,2.1133,1.7484,0.6834,0.3778,0.3815,0.1963,0.1408,0.1889,,,,,,,
2012,08,2,222,1.5522,1.4948,1.0706,0.6075,0.4612,0.3686,0.1278,0.0834,,,,,,,
2012,08,2,234,1.902,1.7687,0.9742,0.45,0.3945,0.2945,0.2593,0.1852,,,,,,,
2012,08,2,239,2.1152,1.8633,0.9909,0.4797,0.2556,0.2334,0.1185,0.1723,,,,,,,
2012,08,2,230,1.3075,1.3279,1.1816,0.5389,0.3352,0.1593,0.1148,0.1537,,,,,,,
2012,08,2,227,1.9283,1.4133,0.7131,0.589,0.2853,0.1778,0.2075,0.1185,,,,,,,
