"","id","fish","agecap","lencap","anu1","anu2","anu3","anu4","anu5","anu6","anu7","anu8","anu9","radcap","rad1","rad2","rad3","rad4","rad5","rad6","rad7","rad8","rad9","zone","prop_age2","prop_age3"
"570",3450,230,4,193,1.6,0.84,0.44,0.15,NA,NA,NA,NA,NA,3.03,1.6,2.44,2.88,3.03,NA,NA,NA,NA,NA,"A6",0.805280528052805,0.950495049504951
"571",3481,233,4,195,2.36,1.31,1.03,0.34,NA,NA,NA,NA,NA,5.04,2.36,3.67,4.7,5.04,NA,NA,NA,NA,NA,"A1",0.728174603174603,0.932539682539683
"572",3483,233,4,195,2.28,1.4,1.01,0.33,NA,NA,NA,NA,NA,5.02,2.28,3.68,4.69,5.02,NA,NA,NA,NA,NA,"A1",0.733067729083665,0.934262948207171
"573",3485,233,4,195,2.24,1.48,0.95,0.35,NA,NA,NA,NA,NA,5.02,2.24,3.72,4.67,5.02,NA,NA,NA,NA,NA,"A2",0.741035856573705,0.930278884462151
"574",3486,233,4,195,2.18,1.26,0.95,0.3,NA,NA,NA,NA,NA,4.69,2.18,3.44,4.39,4.69,NA,NA,NA,NA,NA,"A2",0.733475479744137,0.936034115138593
"575",3487,233,4,195,2.59,1.51,0.8,0.32,NA,NA,NA,NA,NA,5.22,2.59,4.1,4.9,5.22,NA,NA,NA,NA,NA,"A3",0.78544061302682,0.938697318007663
"576",3489,233,4,195,2.18,1.14,1.01,0.32,NA,NA,NA,NA,NA,4.65,2.18,3.32,4.33,4.65,NA,NA,NA,NA,NA,"A3",0.713978494623656,0.931182795698925
"577",3491,233,4,195,1.74,1.06,0.79,0.31,NA,NA,NA,NA,NA,3.9,1.74,2.8,3.59,3.9,NA,NA,NA,NA,NA,"A4",0.717948717948718,0.92051282051282
"578",3490,233,4,195,1.64,1.02,0.77,0.21,NA,NA,NA,NA,NA,3.64,1.64,2.66,3.43,3.64,NA,NA,NA,NA,NA,"A4",0.730769230769231,0.942307692307692
"579",3495,233,4,195,1.81,1.03,0.41,0.4,NA,NA,NA,NA,NA,3.65,1.81,2.84,3.25,3.65,NA,NA,NA,NA,NA,"A6",0.778082191780822,0.89041095890411
"580",3494,233,4,195,2.12,1.05,0.93,0.25,NA,NA,NA,NA,NA,4.35,2.12,3.17,4.1,4.35,NA,NA,NA,NA,NA,"A6",0.728735632183908,0.942528735632184
"581",3498,234,4,199,2.29,1.07,0.63,0.36,NA,NA,NA,NA,NA,4.35,2.29,3.36,3.99,4.35,NA,NA,NA,NA,NA,"A1",0.772413793103448,0.917241379310345
"582",3497,234,4,199,2.37,1.12,0.65,0.3,NA,NA,NA,NA,NA,4.44,2.37,3.49,4.14,4.44,NA,NA,NA,NA,NA,"A1",0.786036036036036,0.932432432432432
"583",3501,234,4,199,2.71,1.47,0.63,0.51,NA,NA,NA,NA,NA,5.32,2.71,4.18,4.81,5.32,NA,NA,NA,NA,NA,"A2",0.785714285714286,0.904135338345865
"584",3500,234,4,199,2.63,1.29,0.9,0.37,NA,NA,NA,NA,NA,5.19,2.63,3.92,4.82,5.19,NA,NA,NA,NA,NA,"A2",0.755298651252408,0.928709055876686
"585",3502,234,4,199,2.54,1.3,0.73,0.33,NA,NA,NA,NA,NA,4.9,2.54,3.84,4.57,4.9,NA,NA,NA,NA,NA,"A3",0.783673469387755,0.93265306122449
"586",3504,234,4,199,2.48,1.3,0.7,0.44,NA,NA,NA,NA,NA,4.92,2.48,3.78,4.48,4.92,NA,NA,NA,NA,NA,"A3",0.768292682926829,0.910569105691057
"587",3505,234,4,199,1.52,0.85,0.45,0.31,NA,NA,NA,NA,NA,3.13,1.52,2.37,2.82,3.13,NA,NA,NA,NA,NA,"A4",0.757188498402556,0.900958466453674
"588",3506,234,4,199,1.56,0.76,0.62,0.27,NA,NA,NA,NA,NA,3.21,1.56,2.32,2.94,3.21,NA,NA,NA,NA,NA,"A4",0.722741433021807,0.91588785046729
"589",3509,234,4,199,2.39,1.06,0.54,0.25,NA,NA,NA,NA,NA,4.24,2.39,3.45,3.99,4.24,NA,NA,NA,NA,NA,"A6",0.813679245283019,0.941037735849057
"590",3508,234,4,199,2.43,1.2,0.73,0.31,NA,NA,NA,NA,NA,4.67,2.43,3.63,4.36,4.67,NA,NA,NA,NA,NA,"A6",0.777301927194861,0.933618843683083
"591",3513,235,4,190,1.37,1.78,0.98,0.28,NA,NA,NA,NA,NA,4.41,1.37,3.15,4.13,4.41,NA,NA,NA,NA,NA,"A1",0.714285714285714,0.936507936507937
"592",3511,235,4,190,1.3,1.84,1.08,0.32,NA,NA,NA,NA,NA,4.54,1.3,3.14,4.22,4.54,NA,NA,NA,NA,NA,"A1",0.691629955947137,0.929515418502203
"593",3514,235,4,190,1.27,1.77,1.21,0.35,NA,NA,NA,NA,NA,4.6,1.27,3.04,4.25,4.6,NA,NA,NA,NA,NA,"A2",0.660869565217391,0.923913043478261
"594",3515,235,4,190,1.43,1.8,1.11,0.34,NA,NA,NA,NA,NA,4.68,1.43,3.23,4.34,4.68,NA,NA,NA,NA,NA,"A2",0.69017094017094,0.927350427350427
"595",3518,235,4,190,1.4,1.92,1.03,0.42,NA,NA,NA,NA,NA,4.77,1.4,3.32,4.35,4.77,NA,NA,NA,NA,NA,"A3",0.69601677148847,0.911949685534591
"596",3517,235,4,190,1.53,2.06,0.95,0.4,NA,NA,NA,NA,NA,4.94,1.53,3.59,4.54,4.94,NA,NA,NA,NA,NA,"A3",0.726720647773279,0.919028340080972
"597",3521,235,4,190,1.01,1.53,0.7,0.31,NA,NA,NA,NA,NA,3.55,1.01,2.54,3.24,3.55,NA,NA,NA,NA,NA,"A4",0.715492957746479,0.912676056338028
"598",3520,235,4,190,1.01,1.51,0.8,0.36,NA,NA,NA,NA,NA,3.68,1.01,2.52,3.32,3.68,NA,NA,NA,NA,NA,"A4",0.684782608695652,0.902173913043478
"599",3525,235,4,190,1,1.71,0.95,0.31,NA,NA,NA,NA,NA,3.97,1,2.71,3.66,3.97,NA,NA,NA,NA,NA,"A6",0.682619647355164,0.92191435768262
"600",3524,235,4,190,1.74,2.04,1.16,0.23,NA,NA,NA,NA,NA,5.17,1.74,3.78,4.94,5.17,NA,NA,NA,NA,NA,"A6",0.731141199226306,0.955512572533849
